full_site_address,Latitude,Longitude,display_name,actual_latitude,actual_longitude,nearby_businesses_count,business_names
"Magic Waverly , 865 W Emmitt Ave , Waverly , OH , 45690",39.1137223,-82.9961453,Take 5 Car Wash,39.1137253,-82.9963202,0,
"Magic Wilmington , 63 Holiday Dr , Wilmington , OH , 45177",39.4509774,-83.7972179,Car Wash,39.45089850000001,-83.7974634,1,Take 5 Car Wash
"Marietta , 2204 Roswell Rd , Marietta , GA , 30062",33.9705231,-84.4878933,Blue Penguin Car Wash,33.970545,-84.4879308,4,"One Luv Smoke 'n Vape - Marietta | Best Smoke Vape Shop Marietta, Lumi's Esthetics LLC, Bitbox Bitcoin ATM, Sam's Paradise Vape, CBD, Smoke, Kratom"
"McFarland , 3205 Hunter Creek Rd , Northport , AL , 35473",33.2380959,-87.5641905,Take 5 Car Wash,33.2381993,-87.5643192,0,
"Mechanicsburg , 6465 Carlisle Pike , Mechanicsburg , PA , 17050",40.2453074,-77.0157716,ModWash,40.246001199999995,-77.01562539999999,6,"Quick Quality Storage, Pure Barre, Trindle Run Center, Three Little Birds Boutique, Three Dog Bakery - Mechanicsburg, The Vitamin Shoppe"
"Melrose , 2640 8th Ave S , Nashville , TN , 37204",36.1197332,-86.774443,"Wash N' Roll Car Wash - Nashville, TN (8th Ave)",36.1196652,-86.774441,2,"Franklin PK & Berry Rd NB, Fat Mo's"
"Millville , 2007 N 2nd St , Millville , NJ , 8332",39.4202691,-75.0388578,ModWash,39.420359499999996,-75.03864530000001,0,
"Minit Man Car Wash , 2610 TX-35 BUS , Rockport , TX , 78382",28.0523626,-97.0413021,Flamingo Cove Carwash,28.0523417,-97.0412264,1,Grease Monkey
"Mountain Edge , 200 East Commonwealth Dr , Wytheville , VA , 24382",36.9600105,-81.0960388,Mountain Edge Express Wash,36.960010499999996,-81.09603880000002,0,
"Mr Clean Grayson , 2211 Loganville Hwy #20 , Grayson , GA , 30017",33.8919486,-83.9520371,Mr. Clean Car Wash Grayson,33.891948600000006,-83.95203710000001,3,"Jiffy Lube, Comfort Dental Studio Inc, Dr. Alisa M. Nelson-Wade, DDS"
"Mr. Bu0027s Car Wash - Gardendale , 2520 Caufield Dr , Gardendale , AL , 35071",33.6511438,-86.8195335,Mach-1 Express Wash Gardendale 2,33.6511438,-86.81953349999999,5,"Panera Bread, Worry Free Carpet Cleaners, Yogurt Mountain, AT&T - Internet Service Provider, AT&T Store"
"NMALA_S.WhiteSands , 905 S White Sands Blvd , Alamogordo , NM , 88310",32.8807774,-105.9597223,Zips Car Wash,32.8809981,-105.9593421,2,"Buffalo Wild Wings, Days Inn by Wyndham Alamogordo/White Sands"
"NORTH ARLINGTON CAR WASH , 485 Ridge Rd , North Arlington , NJ , 7031",40.7959245,-74.128534,North Arlington Car Wash,40.7959245,-74.128534,2,"Bright Beginners Academy 3, Andrew Cerco Park"
"NORTHRIDGE AUTO SPA , 7110 Sandy Forks Rd , Raleigh , NC , 27615",35.8708333,-78.6230556,The RipTide Car Wash,35.8708646,-78.6229975,1,Dent Masters of Raleigh
"Nine Mile , 6100 Nine Mile Rd , Richmond , VA , 23223",37.5440656,-77.3948088,ERROR,ERROR,ERROR,ERROR,ERROR
"Nine Mile Rd , 6100 Nine Mile Rd , Richmond , VA , 23223",37.5508289,-77.3400785,GO Car Wash,37.5508166,-77.3401071,0,
"OLD SUDS STOP DO NOT USE , 123 1st St , Keyport , NJ , 7735",40.4390443,-74.1975317,Agapitos Detailing,40.4401133,-74.1937339,2,"42 Cedar St, Cedar Street Park"
"Oak Hill , 1990 Oak Hill Rd , Somerset , KY , 42503",37.0579482,-84.6462024,Spectacular Carwash,37.0579581,-84.646206,4,"CRC, 1990 Somerset Ky Llc, Oakhill Development, Midland Farms"
"Oakleaf , 3482 Royal Pines Dr , Orange Park , FL , 32065",30.1575957,-81.8351628,LUV Car Wash,30.158889,-81.83578050000001,1,Discovery Landing
"PINES EXPRESS CAR WASH , 181 NW 180th Ave , Pembroke Pines , FL , 33029",26.0081997,-80.3867436,El Car Wash - Pembroke Pines,26.0081919,-80.3867463,1,We202 - Wireless EMS Fitness Studio Pembroke
"PINKYu0027S KLASSY KAR WASH , 300 E 18th St , Antioch , CA , 94509",38.0043886,-121.7992032,Triple Crown Car Wash,38.0043886,-121.79920320000001,6,"Takizaz ángel González, Tortilleria La Unica, Consumer Credit Counseling Services, Rudy Cortes Tax Services #2, Farmers Insurance Group, Farmers Insurance - Moore Okeh"
"POPPu0027S EXPRESS CAR WASH , 1839 Popps Ferry Rd , Biloxi , MS , 39532",30.4422848,-88.9456182,Rich's Car Wash - Biloxi,30.442306,-88.94560849999999,0,
"Paradise Bay Express II , 5909 Ogeechee Rd , Savannah , GA , 31419",31.997541,-81.2525169,LUV Car Wash,31.9977309,-81.2525014,1,Take 5 Oil Change
"Patriot Express , 3205 Bemiss Rd , Valdosta , GA , 31605",30.8839655,-83.2723603,Whistle Express Car Wash,30.8839835,-83.27247400000002,0,
"Patriots Car Wash , 799 Garrisonville Rd , Stafford , VA , 22554",38.468896,-77.452916,Edge Express Car Wash,38.4695769,-77.4537988,0,
"Plant City , 2511 James L Redman Pkwy , Plant City , FL , 33566",27.9870371,-82.1222476,ModWash,27.9870338,-82.1222299,7,"Mattress Firm Lake Walden Square, Amscot - The Money Superstore, Loc Tong, Motto Clear Aligners, Aspen Dental - Plant City, FL, Dr. Anna Hill-Moses, Cosmo Prof"
"Pooler Express , 2001 Pooler Parkway , Pooler , GA , 31322",32.0817271,-81.2801423,Whistle Express Car Wash,32.081696199999996,-81.2801965,0,
"Port Charlotte , 19740 Cochran Blvd , Port Charlotte , FL , 33948",27.017774,-82.135265,ModWash,27.0174094,-82.1350037,1,Dunkin'
"Port Wentworth , Magellan Blvd , Port Wentworth , GA , 31407",32.195377,-81.1978129,Port Wentworth carwash,32.1978996,-81.1981279,1,Whistle Express Car Wash
"Pure Wash , 13519 W US Hwy 290 Service Rd , Austin , TX , 78737",30.2355093,-97.8271226,ERROR,ERROR,ERROR,ERROR,ERROR
"QUALITY CAR WASH , 1410 S Dairy Ashford Rd , Houston , TX , 77077",29.753559,-95.6065127,Blaque- Dairy Ashford,29.753559000000003,-95.60651270000001,3,"Alonso pizza kono and don churros, Houston Electrical Co, PetroStream, LP"
"Quick and Clean Car Wash , 22431 Panama City Beach Pkwy , Panama City Beach , FL , 32413",30.2624876,-85.9658891,Take 5 Car Wash,30.262503999999996,-85.9658,1,Avid Storage
"Quick and Clean Car Wash Niceville , 4567 E Hwy 20 , Niceville , FL , 32578",30.483296,-86.4162179,Take 5 Car Wash,30.4830544,-86.4164247,1,4 Min
"Quick and Clean DeFuniak Springs , 822 US-331 , DeFuniak Springs , FL , 32435",30.710288,-86.124813,Take 5 Car Wash,30.710298499999997,-86.1234436,1,The Vision Hub at DeFuniak Springs
"Quick and Clean John Sims , 1215 E John Sims Pkwy , Niceville , FL , 32578",30.5148286,-86.4631661,Take 5 Car Wash,30.514923,-86.46315,2,"Take 5 Oil Change, Craigs Video and Photography Studio"
"Quickly Clean Self Serve , 343 E Hanson St , Winnemucca , NV , 89445",40.9679871,-117.7403778,PDQ Auto Center,40.9652293,-117.73704439999999,1,6th Street Car & Truck Wash
"RAINBOW CAR WASH , 4604 Rainbow Blvd , Kansas City , KS , 66103",39.0443133,-94.6120806,Rainbow Car Wash,39.0443133,-94.6120806,1,On Rainbow at 46th Northbound
"RHYNO CAR WASH , 710 W Main St , Cabot , AR , 72023",34.9763301,-92.0219985,Rhyno Car Wash,34.9763301,-92.02199850000001,8,"Loan Till Payday, The Glaze Exchange, Leader Newspapers, Sassy Ladies Nails and Beauty, Mad Salvage, Sugar Waxing By Lori, Spring place, Natural State Skin Spa"
"ROBIN AUTO WASH , 45430 Schoenherr Rd , Utica , MI , 48315",42.629872,-82.9923682,Jax Kar Wash,42.6298963,-82.9923666,0,
"ROCKET CAR WASH , 515 E Lexington Ave , Elkhart , IN , 46516",41.6879605,-85.9678139,Rocket Automatic Car Wash,41.687960499999996,-85.9678139,2,"Morris Auto Service, Tan & Trim by Bobbi"
"ROUND LAKE EXPRESS - TOPWASH.COM , 3201 Round Lake Blvd , Anoka , MN , 55303",45.2125497,-93.3580948,Mister Car Wash,45.212516799999996,-93.35807199999999,0,
"Racers , 351 Commonwealth Blvd , Martinsville , VA , 24112",36.6968363,-79.8870267,Whistle Express Car Wash,36.696809099999996,-79.8870759,0,
"Rainbow Car Wash , 2401 S Center St , Marshalltown , IA , 50158",42.0174381,-92.9132424,Champion Xpress Carwash,42.0174842,-92.9130179,0,
"Rapid Express Car Wash , 11846 Potranco Rd , San Antonio , TX , 78253",29.4313725,-98.7264176,Rapid Express Car Wash - Potranco,29.431372499999995,-98.72641759999999,1,Club Car Wash
"Richmond √É¬¢√¢‚Äö¬¨√¢‚Ç¨≈ì Lantern Ridge Road , 2145 Lantern Ridge Dr , Richmond , KY , 40475",37.7384349,-84.3262517,Tidal Wave Auto Spa | Car Wash,37.7366655,-84.3301833,1,Culver’s
"Rinse My Ride , 5515 N 59th Avenue , Glendale , AZ , 85301",33.5170184,-112.1858919,"Super Shine Car Wash - Express, Self-Serve Car and Dog Wash",33.5170184,-112.1858919,2,"59th Av & Missouri Av, 59th Ave & Missouri Ave"
"River Falls Car Wash , 15382 Main St , Menomonee Falls , WI , 53051",43.1787183,-88.1006011,Roadrunner Express Car Wash,43.179239599999995,-88.10083159999999,0,
"River Rock Car Wash , 186 US-46 , Rockaway , NJ , 7866",40.8908928,-74.5108179,Frankie's Express Car Wash-Rockaway,40.890924399999996,-74.51086029999999,4,"Express 46 Car Wash, KFC, Saigon Nails, Bagels In The Boro"
"Rivers Edge , 139 Kodiak Ln , Mount Airy , NC , 27030",36.4878237,-80.6158063,Whistle Express Car Wash,36.4877738,-80.61575669999999,0,
"Riverview , 10760 Symmes Rd , Riverview , FL , 33578",27.8353753,-82.3271941,ModWash,27.8353728,-82.3272011,2,"Western Union, 7-Eleven"
"Road Runner Car Wash , 110 Market Center Way , Daleville , VA , 24083",37.4177814,-79.9097375,Road Runner Express,37.41697860000001,-79.9111846,0,
"Roanoke Rapids , 1328 Julian R Allsbrook Hwy , Roanoke Rapids , NC , 27870",36.434965,-77.638653,ModWash,36.434891799999995,-77.63855029999999,2,"Car Wash, Burger King"
"Rock Island Express , 1665 Denmark Rd , Union , MO , 63084",38.4320447,-90.9671716,Brite WorX,38.4319114,-90.9670715,0,
"Rocket Wash Cary , 1370 NW Maynard Rd , Cary , NC , 27513",35.7870715,-78.8092484,Heroes Car wash,35.787113399999996,-78.8092753,1,Amazon Locker - Areeb
"Rocket Wash Conyers , 1935 Hwy 138 SE , Conyers , GA , 30013",33.6715587,-83.9820322,Big Peach Car Wash,33.671566999999996,-83.982096,0,
"Rocket Wash Covington , 6283 Turner Lake Rd NW , Covington , GA , 30014",33.603784,-83.8760919,Charlee's Car Wash,33.605160399999995,-83.87674729999999,1,Western Union
"Rocket Wash Goldsboro , 508 N Berkeley Blvd , Goldsboro , NC , 27534",35.3745497,-77.9443943,Zips Car Wash,35.3745191,-77.9444075,1,Waffle House
"Rocket Wash Lafayette (Luv CW Group) , 2142 N Main St , LaFayette , GA , 30728",34.7403079,-85.2723458,LUV Car Wash,34.740310199999996,-85.2724058,0,
"Route 3 Car Wash , 5100 Plank Rd , Fredericksburg , VA , 22407",38.2893657,-77.5505562,GO Car Wash,38.2894752,-77.5508995,0,
"S. Broadway Salem , 440 S Broadway , Salem , NH , 3079",42.747211,-71.2035245,Haffner's Car Wash,42.747182599999995,-71.20342649999999,1,Fuego Latin Fusion Bar & Restaurant
"SANDUSKY CLEAN SCENE , 4307 Milan Rd , Sandusky , OH , 44870",41.416414,-82.673379,Sandusky Clean Scene,41.416414,-82.673379,2,"Pet Wash, Plato's Closet Sandusky"
"SCRUB A DUB CW , 2410 THOUSAND OAKS DRIVE , SAN ANTONIO , TX , 78232",29.5867118,-98.4522863,Splash Car Wash,29.586646,-98.45219829999999,3,"Viki's Notary, Dairy Queen, A Big Cloud Vape Smoke & Watch Repair"
"SHINE CAR WASHES , 5203 NW Cache Rd , Lawton , OK , 73505",34.6236694,-98.4578571,Shine Car Washes,34.6236694,-98.4578571,0,
"SHINE LINE EXPRESS , 6009 Washington Ave , Ocean Springs , MS , 39564",30.4311841,-88.8303482,Rainforest Carwash of St. Martin,30.4311841,-88.83034819999999,8,"Hearts On Fire, Pampered Pets, Gulf Hills Out Back Package, Jessica Carter, Mrs. Lori Kilpatrick, Amy Letort Fisher, Victory Behavioral Center, Amy Fisher"
"SHOW PLACE , 7235 S Rainbow Blvd , Las Vegas , NV , 89118",36.0572787,-115.243704,ShowPlace Auto Boutique,36.0572787,-115.243704,5,"Nevada Auto Center 5, Mobil 1 Lube Express, Wells Fargo ATM, Wells Fargo Advisors, Wells Fargo Bank"
"SIERRA EXPRESS , 1932 S Buckner Blvd , Dallas , TX , 75217",32.7454898,-96.6821701,Take 5 Car Wash,32.7457037,-96.68239729999999,2,"Anthonys Car Sale LLC, Auto Select Company"
"SPARKLE BRITE CAR WASH , 108 Chenoweth Ln , Louisville , KY , 40207",38.2535462,-85.656508,"Sparkle Brite Car Wash "" Full Service & Express Ride Thru”",38.253546199999995,-85.656508,1,Tires Plus
"SPARKLE EXPRESS , 1731 Walton Way , Augusta , GA , 30904",33.4759057,-81.9966545,Garden City Car Wash,33.4758135,-81.9966484,7,"Walton Way @ Crawford Ave OB, Chef's House, Cardtronics ATM, Circle K, Glidden Professional Paint Center, PPG Paint Store, Walton Way @ Crawford Ave IB"
"SPEEDY STRANG , 11230 Strang Line Rd , Lenexa , KS , 66215",38.9245386,-94.7551959,Speedy Car Wash - Strang Line,38.9245386,-94.7551959,4,"Engineered Air, archifootprint Inc., Fortiviti, ITI"
"SPLASH CARWASH RP , 9500 N Rodney Parham Rd , Little Rock , AR , 72227",34.7603672,-92.378836,ERROR,ERROR,ERROR,ERROR,ERROR
"SPLASH CW LAN , 1720 Landers Rd , Benton , AR , 72015",34.5810125,-92.5740888,ERROR,ERROR,ERROR,ERROR,ERROR
"SQUEAKY CLEAN CW , 1900 Cerrillos Rd , Santa Fe , NM , 87505",35.6426413,-106.0134033,Squeaky Clean Car Wash,35.6426413,-106.0134033,1,Enterprise Rent-A-Car
"SUDS ON 83 , 9300 Kingery Hwy , Willowbrook , IL , 60527",41.7190429,-87.9448812,New Wave Car Wash,41.7191581,-87.9448165,1,Stretch Away Yoga
"SUPER SHINE AUTO WASH , 697 Bridge St , Weymouth , MA , 2191",42.2446461,-70.9378912,Supershine Auto Wash,42.2446461,-70.9378912,2,"Citgo, Castle Self Storage"
"SUPER SOAKER CARWASH , 1508 HWY 43 SOUTH , PICAYUNE , MS , 39466",30.5172138,-89.6589525,Super Soaker Express,30.517213800000004,-89.6589525,1,1st Place Express Carwash #2
"Salisbury , 2755 N Salisbury Blvd , Salisbury , MD , 21801",38.419692,-75.5641998,ModWash,38.4196726,-75.5642527,0,
"Sanford , 3120 S Horner Blvd , Sanford , NC , 27332",35.448996,-79.133612,ModWash,35.4489982,-79.1333672,1,Ron's Barn Barbecue & Seafood
"Scrub Hub , 2543 Spring Rd SE , Smyrna , GA , 30080",33.8836208,-84.4798312,ScrubHub Car Wash,33.883620799999996,-84.47983119999999,1,Take 5 Oil Change
"Shine N Go Brunswick #2 , 515 Gateway Center Blvd , Brunswick , GA , 31525",31.2366236,-81.4951541,Swifty Car Wash,31.237078499999996,-81.49427920000001,0,
"Shine Shack , 1195 S Wickham Rd , Melbourne , FL , 32904",28.0875967,-80.672172,Empire Car Wash,28.0875357,-80.6722877,0,
"Shores Express Christiansburg , 945 N Franklin St , Christiansburg , VA , 24073",37.141632,-80.4147648,Whistle Express Car Wash,37.141632,-80.4147648,1,North Franklin/Church Nbnd
"Shores Express Leland , 2040 Olde Regent Way , Leland , NC , 28451",34.219363,-78.016417,Whistle Express Car Wash,34.2193962,-78.01650479999999,0,
"Shores Express Radford , 7426 Lee Hwy , Radford , VA , 24141",37.1433509,-80.5818439,Whistle Express Car Wash,37.1433324,-80.5818851,1,Long John Silver's
"Shores Express SouthPort , 5014 Southport Crossing Wy. , Southport , NC , 28461",33.954111,-78.0503019,Whistle Express Car Wash,33.954097100000006,-78.0503435,0,
"Sicklerville , 660 Berlin - Cross Keys Rd , Sicklerville , NJ , 8081",39.728861,-75.010778,ModWash,39.729388199999995,-75.0110843,0,
"Skyland , 90 Skyland Blvd E , Tuscaloosa , AL , 35405",33.1673081,-87.5362694,Take 5 Car Wash,33.1673158,-87.5362336,1,Laundry Nook
"Smittyu0027s Car Wash White Plains , 10765 Wawa Ln , White Plains , MD , 20695",38.5952069,-76.9361701,Flagship Carwash,38.595134699999996,-76.9360899,0,
"Snappy Kedzie Express Wash , 3549 S Kedzie Ave , Chicago , IL , 60632",41.8283277,-87.704428,Snappy Car Wash,41.8283348,-87.70404049999999,3,"36th Street & Kedzie, 36th Street & Kedzie, 36th Street & Kedzie"
"Soap City , 880 N Pecos Rd , Las Vegas , NV , 89110",36.179854,-115.0975701,WOW Carwash - N. Pecos,36.1798095,-115.0978162,1,Late Bloomers LV LLC
"Soapies , 300 E Marshall Ave , Longview , TX , 75601",32.5001449,-94.7353765,Soapies Car Wash at Marshall Avenue,32.500144899999995,-94.7353765,0,
"Some Guyu0027s Car Wash , 318 W Main St , Patchogue , NY , 11772",40.7634829,-73.0246831,Freedom Car Wash,40.7633827,-73.0246106,8,"Metro Physical & Aquatic Therapy, Mrs. Sherrie Glasser-Mayrsohn, Jenna Martorelli, Kathleen Bailey, Mr.D's Ultimate Fitness, Patchogue, Perla Fleur, VICKI MARIE PHOTOGRAPHY INC"
"Southern Palms CW , 11453 Southern Blvd , Royal Palm Beach , FL , 33411",26.6816311,-80.22706,El Car Wash - Royal Palm Beach Southern,26.681631099999997,-80.22706,0,
"Splash N Shine , 3908 Avenue I , Rosenberg , TX , 77471",29.5575556,-95.7861388,E&F speedy hand wash,29.557564700000004,-95.7861276,4,"Platinum shine hand wash and detail, M&M Superior Hand Car Wash & Detailing, Ohan Faris G OD, Vision Trends Eye Care"
"Splash Zone Car Wash , 4139 N Valdosta Rd , Valdosta , GA , 31602",30.8968771,-83.3289852,Whistle Express Car Wash,30.896696499999997,-83.3287421,1,O2B Kids Valdosta
"Statesboro √É¬¢√¢‚Äö¬¨√¢‚Ç¨≈ì Grady Johnson Road , 3 Grady Johnson Rd , Statesboro , GA , 30458",32.4098043,-81.7658131,Tidal Wave Auto Spa | Car Wash,32.4097954,-81.7658246,0,
"Station Auto Wash , Historic District , Manassas , VA , 20109",38.7855623,-77.5275463,ERROR,ERROR,ERROR,ERROR,ERROR
"Sunnyu0027s Car Wash , 13838 Westheimer Rd , Houston , TX , 77077",29.7362806,-95.6332794,Quick N Clean Car Wash,29.7362806,-95.63327939999999,3,"Sunny's Car Wash and Lube Center, Church of christ's heart, GLOBAL EVANGELICAL OUTREACH MINISTRIES"
"Sunrise Car Wash (old) , 1820 Sunrise Hwy , Merrick , NY , 11566",40.6611786,-73.5589132,Sunrise Car Wash,40.6611786,-73.55891319999999,3,"Pollo Campero, Suite 1828, Suite"
"Super Shine Car Wash , 160 Codella Dr. , Winchester , KY , 40391",37.9897787,-84.2095068,Zips Car Wash,37.9897347,-84.209255,0,
"Superior Car Wash u0026 Detail , 1160 Memorial Ave , Thunder Bay , ON , P7B 5K5",48.4020253,-89.2460548,Canadian Tire Gas+,48.402564299999995,-89.2413904,0,
"Supershine , 5925 W McDowell Rd , Phoenix , AZ , 85035",33.4655559,-112.1876504,Super Shine Car Wash,33.465565399999996,-112.18766169999999,2,"AutoZone Auto Parts, American Child Care Centers"
"Swish Car Wash , 9235 Westheimer Rd , Houston , TX , 77063",29.7369531,-95.5266435,WhiteWater Express Car Wash,29.7368785,-95.52676249999999,1,Starbucks
"Synergy Hand Wash , 10500 Kingston Pike , Knoxville , TN , 37922",35.897534,-84.1301907,Synergy Auto Wash,35.8975776,-84.1301484,2,"Fuji Japanese Grill, Knox County Election Commission West Office"
"TEJAS CAR WASH , 1434 SE Military Dr , San Antonio , TX , 78214",29.3522777,-98.4746288,Watershed Carwash,29.352262999999997,-98.4746217,4,"Discount Realty LLC, Buy a Wholesale House Today, Mikeys Auto Sales, Dale's & Bartlett Motors"
"THE CLEAN MACHINE , 101 Riverbend Dr , Charlottesville , VA , 22911",38.0335611,-78.4546674,Clean Machine Car Wash,38.0335611,-78.45466739999999,1,Clean Machine Solutions
"Take 5 Arvada , 6315 Sheridan Blvd , Arvada , CO , 80003",39.8106789,-105.053762,Take 5 Car Wash,39.8106789,-105.05376199999999,0,
"Take 5 Car Wash #113 , 16100 SR 54 , Odessa , FL , 33556",28.1894407,-82.6174862,Take 5 Car Wash,28.1894407,-82.6174862,1,Trinity Car Wash
"Take 5 Car Wash #114 , 4023 Coliseum Crossing Drive , Charlotte , NC , 28205",35.2007169,-80.7785767,Take 5 Car Wash,35.200716899999996,-80.7785767,2,"7-Eleven, Amazon Locker - Sherine"
"Take 5 Car Wash #115 , 2920 Derita Rd , Concord , NC , 28027",35.3767891,-80.7304029,Take 5 Car Wash,35.376789099999996,-80.73040290000002,0,
"Take 5 Car Wash #452 , 1029 N Mustang Rd , Yukon , OK , 73099",35.4783118,-97.7252079,Club Car Wash,35.4783067,-97.7251691,0,
"Take 5 Car Wash #466 , 6045 Folsom Dr , Beaumont , TX , 77706",30.1144886,-94.1704711,Take 5 Car Wash,30.1144886,-94.1704711,1,Ashley Store + Outlet
"Take 5 Car Wash #662 , 1545 Pooler Pkwy , Pooler , GA , 31322",32.0932353,-81.2735417,Take 5 Car Wash,32.093235299999996,-81.2735417,0,
"Take 5 Car Wash #686 , 10405 County Line Rd , Spring Hill , FL , 34609",28.4342321,-82.545379,Take 5 Car Wash,28.4342321,-82.545379,0,
"Take 5 Muskogee , 2037 N 11th St W , Muskogee , OK , 74401",35.7708668,-95.3764143,Take 5 Car Wash,35.7708668,-95.3764143,0,
"The Carwash Company #2 , 4860 Cane Run Rd , Louisville , KY , 40216",38.1806517,-85.8589994,Zips Car Wash,38.180693,-85.8589921,0,
"The Carwash Company W Broadway , 1670 Alliant Ave , Jeffersontown , KY , 40299",38.218812,-85.538056,Whistle Express Car Wash,38.218708899999996,-85.53803500000001,0,
"Thomasville , 1806 Liberty Drive , Thomasville , NC , 27360",35.8560351,-80.0713631,ModWash,35.8558939,-80.0713492,0,
"Tidal Wave Muskogee , 2037 N 11th St W , Muskogee , OK , 74401",35.7702215,-95.3763235,Take 5 Car Wash,35.7708668,-95.3764143,0,
"Tiki Express Car Wash , 429 Bridge St , Washington , NC , 27889",35.5487079,-77.0576606,Whistle Express Car Wash,35.5488005,-77.05757299999999,1,Los Amigos Mexican Restaurant
